Time,D_1_1,D_1_3,D_1_5,D_1_7,D_1_9,D_1_11,D_1_13,D_1_15,D_2_2,D_2_4,D_2_6,D_2_8,D_2_10,D_2_12,D_2_14,D_2_16,D_3_1,D_3_3,D_3_5,D_3_7,D_3_9,D_3_11,D_3_13,D_3_15,D_4_2,D_4_4,D_4_6,D_4_8,D_4_10,D_4_12,D_4_14,D_4_16,D_5_1,D_5_3,D_5_5,D_5_7,D_5_9,D_5_11,D_5_13,D_5_15,D_6_2,D_6_4,D_6_6,D_6_8,D_6_10,D_6_12,D_6_14,D_6_16,D_7_1,D_7_3,D_7_5,D_7_7,D_7_9,D_7_11,D_7_13,D_7_15,D_8_2,D_8_4,D_8_6,D_8_8,D_8_10,D_8_12,D_8_14,D_8_16,NA_1_1,NA_1_3,NA_1_5,NA_1_7,NA_1_9,NA_1_11,NA_1_13,NA_1_15,NA_2_2,NA_2_4,NA_2_6,NA_2_8,NA_2_10,NA_2_12,NA_2_14,NA_2_16,NA_3_1,NA_3_3,NA_3_5,NA_3_7,NA_3_9,NA_3_11,NA_3_13,NA_3_15,NA_4_2,NA_4_4,NA_4_6,NA_4_8,NA_4_10,NA_4_12,NA_4_14,NA_4_16,NA_5_1,NA_5_3,NA_5_5,NA_5_7,NA_5_9,NA_5_11,NA_5_13,NA_5_15,NA_6_2,NA_6_4,NA_6_6,NA_6_8,NA_6_10,NA_6_12,NA_6_14,NA_6_16,NA_7_1,NA_7_3,NA_7_5,NA_7_7,NA_7_9,NA_7_11,NA_7_13,NA_7_15,NA_8_2,NA_8_4,NA_8_6,NA_8_8,NA_8_10,NA_8_12,NA_8_14,NA_8_16
882,0.0197462195946925,0.01974465718206004,0.01973540235846281,0.01974024441784642,0.019739572440943,0.01974445159525555,0.01975717879519253,0.01974595160542755,0.01974009216576588,0.01974873991791813,0.01975155108400171,0.01974690607043918,0.01974801258356568,0.01973583342071065,0.01973420872190254,0.01974494409658911,0.01974522114832028,0.01974611418009421,0.01973497821671473,0.01973911095262749,0.01974084621592388,0.019744176133811,0.01975693323119665,0.01974629808244177,0.01973886224042607,0.01974829801065043,0.01975351009023969,0.01974564656992322,0.01974816109187334,0.01973538262465128,0.0197348020605207,0.019745625663606,0.01974577681459991,0.01974766172421482,0.0197325499145656,0.01974054376941905,0.01974016479351124,0.01974493075996702,0.01975686353278111,0.01974518687405883,0.01973616141874142,0.01975125228674065,0.01975150208538447,0.0197465671672323,0.01974783422891951,0.01973545119826381,0.01973450087665939,0.0197470196950606,0.01974666884975677,0.01974631100292001,0.01973286765534619,0.01974178376914479,0.0197387845777026,0.01974531279481729,0.01975700241295757,0.01974494699288959,0.01973990930031748,0.01974917293122334,0.01975206576251189,0.01974530533599634,0.01975020517606457,0.01973338633294353,0.01973642253164345,0.01974382115339923,2.24814844195927,2.248207600695472,2.24892810225874,2.248529407701472,2.248615111084411,2.248280870154803,2.247335178409866,2.248206792418089,2.248606608426421,2.247963134279592,2.247754507044463,2.248122469522521,2.247975343880951,2.248891406674607,2.248981320409658,2.248175506893375,2.24822149361507,2.248106991993016,2.248956182032543,2.248608210190763,2.248524266599727,2.248305178727943,2.247350342961214,2.248178837332215,2.248691230501688,2.247991647945201,2.247622977343003,2.248211096881169,2.247960546874846,2.248920573218824,2.248948148825488,2.248124178009602,2.248180954678092,2.248004157251702,2.249121964612011,2.248506081312044,2.248572942495722,2.248259479996799,2.247345904559991,2.248260189894106,2.248874651628726,2.247790115618831,2.247758990835966,2.24815345559199,2.247972661251076,2.248927050543706,2.248961166776309,2.248032422454842,2.248114772650266,2.248097896453439,2.249100753337272,2.248420409958935,2.248670666266752,2.248228293135093,2.247337620429477,2.248281266047997,2.24862739866909,2.247924289493691,2.247727761338909,2.248227584115736,2.247824895430927,2.249060379453303,2.248831903843113,2.248246178481309
900,0.01974688358300935,0.01974741190155138,0.01972904434232017,0.0197400018704652,0.01973666673713019,0.01974355762236851,0.01976644361986835,0.01974412552792838,0.01973573812446718,0.01975129054939489,0.01975617393829569,0.01974655706607719,0.01975245905526791,0.01973007356226492,0.0197289288251164,0.01974861179781792,0.01974520704848632,0.01974957396762373,0.01972847386004985,0.01973829667908298,0.01973869119675018,0.01974289847832247,0.01976616366859223,0.01974483063261455,0.01973393112254091,0.01975072894278767,0.01975890644938325,0.01974460998347183,0.01975289541931645,0.01972949920362631,0.01972943670983522,0.0197498258960545,0.01974613386148659,0.01975167881037983,0.01972497160133224,0.01974057107165364,0.01973760452061384,0.01974371268896363,0.01976650047344362,0.01974296298860438,0.01973007826838855,0.01975499817815258,0.01975604827192709,0.01974569410477316,0.01975290726274001,0.01972906899312052,0.01972935955399993,0.01975168042393094,0.01974767544050113,0.01974965147401586,0.01972540708855781,0.01974241156436699,0.01973544502161622,0.01974450713185203,0.01976664488632406,0.01974239323643503,0.01973508004381815,0.01975235852966845,0.01975651983425705,0.01974443987535694,0.01975566921924979,0.01972645275087516,0.01973204131664026,0.01974727242071885,2.248108153724119,2.24797726015298,2.249406618783672,2.248518729097906,2.248828837149496,2.248364248296999,2.246641411230256,2.248378523612889,2.248951384538696,2.247779727526906,2.24741932261848,2.248176920329273,2.247623768105267,2.249322255906006,2.249360679114362,2.247867342054544,2.248230392859746,2.247827032487052,2.249444603029632,2.248637993352324,2.248684092937174,2.24841740134562,2.246658358956393,2.248323917252502,2.24907656567214,2.247815998481049,2.247234724728665,2.248314540949383,2.247587132925085,2.249359461651299,2.249336265366584,2.247777050514805,2.248162990761473,2.247686441636522,2.249685459085317,2.248475498003633,2.248761883335584,2.248369767052522,2.246622104110045,2.248460161967466,2.249340135789122,2.247522831994374,2.247429611841514,2.248247449307025,2.2475717515569,2.249405012578654,2.249330795647773,2.247654504597398,2.248049467051389,2.24782795547233,2.249656190758131,2.248347520512437,2.248915364049619,2.24830788228139,2.24661389240516,2.248506035997551,2.249008504566956,2.247693077448583,2.247407556106185,2.248316510097832,2.247402112271109,2.249573996070911,2.249149138453029,2.24795082044659
918,0.01974754370126539,0.01975380062208951,0.01971741201914843,0.01974128591692054,0.0197316630918953,0.01974092342207367,0.01978331391738888,0.01973877728422548,0.01972675103775934,0.01975550269283415,0.01976389919296611,0.01974422427001109,0.01976164184697032,0.01971970825748056,0.01972030787580402,0.01975722539642077,0.01974475145657008,0.01975705407199969,0.01971663581588807,0.01973868840276514,0.01973489278323125,0.01973958740608527,0.01978301024375231,0.0197401004799871,0.01972406101402658,0.01975478568115343,0.01976776660749124,0.01974118892682073,0.01976259810695025,0.01971897502779385,0.01972055414608339,0.01975933374875552,0.01974628427267516,0.01975995194755409,0.01971151420277907,0.01974231308711964,0.01973315446292339,0.01974038576614832,0.01978412957009902,0.01973698998661416,0.0197184859533815,0.01976104666924735,0.01976363426329656,0.0197424279132987,0.01976330600580787,0.01971759260336342,0.01972094799012755,0.01976182542283561,0.01974890551881787,0.01975686913362437,0.01971211917994141,0.01974508256237063,0.01972975356097931,0.01974189350748308,0.01978426094088376,0.01973583869558581,0.01972522754151219,0.01975769893454427,0.01976383732427243,0.01974139875024598,0.01976641010133835,0.01971428179645086,0.01972474473030938,0.01975566445315051,2.24807309298568,2.24745667440011,2.250290547013102,2.248373625541622,2.249199614888205,2.248592162639513,2.245367988897386,2.248838836203213,2.249661877860065,2.247472504015906,2.246854807163393,2.248400717510229,2.24689947277864,2.250104710568156,2.249987507342558,2.247163014859372,2.248276174576879,2.247229373435603,2.250342590893079,2.248556274616739,2.248968185414127,2.248695588831966,2.245385745979545,2.24873866020768,2.249849503887889,2.247518938917693,2.246591946254013,2.248616111453914,2.24682403811627,2.250152322167661,2.249985306970363,2.247007618296283,2.248165019906508,2.247034828168465,2.250697464833137,2.248296865462306,2.249092869117895,2.248652140128758,2.245290039040762,2.248965051816465,2.250233796555047,2.247086342905261,2.246875535941693,2.248540808128053,2.246754641744535,2.250270579926237,2.249942935118422,2.246842317827176,2.247972991511467,2.247251083138851,2.250656481244725,2.248103170398838,2.249335397878506,2.248537630385957,2.245283374179667,2.249054144222149,2.249784078349457,2.247302019280386,2.246876017715964,2.248587935327321,2.246568446240127,2.250484544469309,2.24968379224739,2.247258880850057
936,0.0197479175818866,0.01976772364301174,0.01969581852946794,0.01974645017342202,0.01972293508683998,0.01973434338404289,0.01981453460552723,0.01972575404420734,0.0197084572369408,0.01976268130566272,0.01977703353174693,0.01973714632769846,0.01978038144072732,0.0197007912745616,0.01970588206905048,0.01977617704421614,0.01974329932769113,0.01977268160534942,0.01969474885607384,0.01974245045282018,0.01972809800235536,0.01973184799085318,0.01981423352682445,0.01972811877336751,0.01970440771899585,0.01976175662156949,0.0197825873878538,0.01973238569606595,0.01978224664992532,0.01969985123917735,0.0197055491659303,0.01977977389660575,0.01974581238197285,0.01977672155612812,0.01968716714836097,0.0197482408221615,0.01972531241440151,0.01973247566677463,0.01981677766918485,0.01972298023835369,0.01969623585186496,0.01977106318593657,0.01977652056414634,0.0197337360481998,0.01978426714724954,0.01969675273851941,0.01970683409223515,0.01978315834292355,0.01975021429493227,0.01977197938930726,0.01968801969804668,0.01975245939600519,0.01971993265074031,0.01973518890873288,0.01981685947775463,0.01972083394778178,0.0197054199404284,0.01976682645216174,0.01977613981474936,0.01973333647122314,0.01978755748866468,0.01969257161546609,0.01971228786196362,0.01977441919153582,2.248067754513472,2.246339093525961,2.25194571067761,2.247902306837882,2.249851206663563,2.24914299183493,2.242997136896946,2.249919038417927,2.251107009202084,2.246941600808243,2.245887445770542,2.249017939777009,2.245424694096108,2.251544711638665,2.251050008469481,2.245637882510903,2.248403054470042,2.245991154460365,2.252018043517481,2.248184837272821,2.249480490613251,2.249331837527264,2.243013527243149,2.249742465552251,2.2513914008096,2.247001846687677,2.245507817904893,2.249357011618276,2.245282240630479,2.251606041091117,2.251093992896176,2.245374648368282,2.248221331693036,2.245718702085366,2.252547431255207,2.24777001925511,2.24968068906593,2.249304704582367,2.242811691995418,2.250116049646903,2.251959148418659,2.246355305499181,2.245926671016769,2.249277418743738,2.245113597294203,2.251853478267582,2.250983694086558,2.245149329612671,2.247900043689981,2.24605265341209,2.252489136613044,2.247473498815053,2.25006551581863,2.249101791586253,2.242809386181589,2.250278557391989,2.251341961097806,2.246627656474981,2.24597317805926,2.24927193359777,2.244924416496668,2.252123915623061,2.250608400422919,2.245743341162184
954,0.01974734226188067,0.0197962198006432,0.01965616845927812,0.01976002174558528,0.01970777121706216,0.01971959022700139,0.01987195830523044,0.01969745399996055,0.0196725559922945,0.01977501642042061,0.01979937682679205,0.01972006502634167,0.01981740157459034,0.01966654630873671,0.01968148447294819,0.01981529529812268,0.01973978231123482,0.01980383951777002,0.01965467712175371,0.01975382540907735,0.01971599471746281,0.0197151813657049,0.01987171355374143,0.01970151571113517,0.01966642823475864,0.01977379814865855,0.01980744360412198,0.01971259985413268,0.01982080486577635,0.01966533008390001,0.01968003469952447,0.01982133097833376,0.0197438416913919,0.01980952820636409,0.01964338212166736,0.01976305041037653,0.01971154427686045,0.01971534991783244,0.01987673864353314,0.01969313027591743,0.0196543623493569,0.01978775401421658,0.01979842644994505,0.01971395681554172,0.01982515478149901,0.01965929602335204,0.01968287667395574,0.01982597405040367,0.01975112891716756,0.01980218053839725,0.01964459836496439,0.01976952608535245,0.01970304693455548,0.01972003459609161,0.01987670386291153,0.01968934634005315,0.01966698432964453,0.01978242110832355,0.01979693519985942,0.01971487606455345,0.01982829800467016,0.01965404113062522,0.0196908012782739,0.01981341341537369,2.248150256992599,2.244075934414178,2.255010658064324,2.246741105161051,2.25099278922299,2.250360412091306,2.23862650414118,2.252227301870541,2.253946252623869,2.246021129500757,2.24423214856764,2.250453417085451,2.242520270874134,2.254175445279901,2.252874633470841,2.242525050963916,2.248698601960968,2.243539706503763,2.255112645924203,2.247180320965905,2.250400993411863,2.250689439769098,2.238637236132638,2.25192657979407,2.254379990174255,2.24610166726126,2.243678393651758,2.25098727886789,2.242265768687839,2.254255686943756,2.253005454036686,2.242086460464221,2.248406251429068,2.243155191404153,2.255908097016901,2.246519600819859,2.250721737528806,2.250701140097837,2.238253928540652,2.252536740668249,2.255225651193695,2.245128111300266,2.24430417417115,2.250912046079213,2.241924390049807,2.254722852279791,2.25277851840663,2.241776964487084,2.247875650417726,2.243673751221387,2.255823934245435,2.246062709823526,2.251331488740809,2.250354272323188,2.23826107099755,2.252819629541444,2.254369308351278,2.245469175724827,2.244435289721893,2.250802233738588,2.241759266086127,2.255063108245508,2.252228105546898,2.242633606422037
972,0.01974402653842644,0.01985392759753538,0.01958227298994671,0.0197918630481541,0.01968082909793012,0.01968735414603158,0.01997990463331752,0.01963797780681583,0.0196020972816701,0.01979671531417902,0.01983821388206612,0.01968163027206696,0.0198910206024629,0.01960338120554577,0.0196386674416163,0.01989528617201808,0.01973171158108514,0.01986578062425098,0.01958016272059838,0.0197821730209645,0.01969391425655635,0.01967983723609033,0.01997982700615189,0.01964475916529422,0.01959277436248662,0.01979503513391778,0.01985007999640437,0.01966991049147149,0.01989701850648432,0.01960176907794329,0.01963516369752573,0.01990535072392113,0.01973817442105284,0.01987387588019288,0.01956323775187279,0.01979688135555185,0.01968679359998472,0.01967899428330098,0.01998913920557728,0.01963118532368816,0.0195748453610626,0.01981617315321629,0.01983646926300283,0.0196710472758062,0.0199054351661433,0.01959081468469995,0.01964061527518488,0.01991179341982176,0.01975014741935216,0.01986236427705407,0.01956499943276199,0.0198069302502252,0.0196733640918634,0.01968685935706342,0.0199888589688272,0.01962475815907548,0.01959236427863057,0.01980953637617841,0.01983297157361901,0.01967446612542565,0.01990775948154081,0.01958426987960455,0.01965229206189284,0.01989343965959497,2.248478692065819,2.239535016989809,2.260773215180863,2.244106404804514,2.253042396918542,2.253003654414719,2.230416735501526,2.257041100588319,2.2595351824546,2.244395266146057,2.241343370686561,2.25362348917937,2.236769136025177,2.259078561791781,2.256136553922159,2.236223564734712,2.249371744256335,2.238700417852873,2.260919775313572,2.244794694218779,2.252098192787601,2.253559631594872,2.230413202784999,2.256541372213569,2.260201733747866,2.244509463573983,2.240526942616575,2.25446601795048,2.236328326992034,2.259187504983791,2.256425593348101,2.235498597510214,2.248909089016196,2.238154001467577,2.262124096626979,2.243743343208668,2.252613600777915,2.253653574221083,2.229722642758981,2.257532601351803,2.261471512659399,2.243031084137583,2.241475462122161,2.254413347425313,2.235691040983694,2.260023163733885,2.25600574772993,2.235070432469624,2.248038495101612,2.238966359438382,2.262000220500798,2.243032795226557,2.253580714847152,2.253074979744042,2.229748860128261,2.258009729313322,2.260267603974643,2.243450923919266,2.241755795523384,2.2541108068886,2.235601933632507,2.260447190932692,2.255185528652818,2.236322421595019
990,0.01973292206733731,0.01996991701362719,0.0194438036177784,0.01986219826489209,0.01963172085173323,0.01961785096682837,0.02018712157343639,0.01951597101696248,0.01946465820519901,0.01983502721615036,0.01990673694442242,0.01959885222189489,0.02003846190667721,0.01948511561723769,0.01956024200464867,0.0200582452724399,0.01971291307617913,0.01998866194212229,0.01944076430554374,0.01984684825243973,0.01965251521224996,0.01960541588167292,0.02018744376243,0.01952697314670226,0.01945042998731077,0.01983250025357971,0.01992441230654438,0.01958046443091729,0.02004885365623828,0.01948285415717933,0.01955305063029268,0.02007506530234294,0.01972297764059576,0.02000028884157654,0.01941535632926627,0.0198703661407442,0.01964106347689591,0.0196024874689566,0.02020419200556443,0.01950518374386908,0.01942375353347041,0.0198648322514261,0.01990347321635426,0.01958091257025641,0.02006434151242231,0.01946383937388508,0.01956265196102607,0.02008410881341502,0.01974256215123052,0.01998196898619735,0.01941795339289702,0.01988618373661839,0.01961983992269116,0.01961535905223176,0.02020340762785991,0.01949463584453522,0.01944828589807434,0.01985679350878777,0.01989647495641368,0.01958878060555927,0.02006456058845397,0.01945586045329377,0.01958013439918822,0.02005672243131779,2.249517243382429,2.230510281874817,2.271695279267182,2.23841912081941,2.256840209406987,2.258720465473702,2.214766319097086,2.266931539981157,2.270518528967798,2.241546420381584,2.236251104044443,2.260400863753542,2.225341043061965,2.268402451929501,2.262272055668727,2.223546913757164,2.250969963098588,2.229194955744605,2.271911418019914,2.239509153812366,2.255333686203668,2.259635281348182,2.214730868951858,2.266121631250951,2.27155178654616,2.241726581015619,2.235036702316646,2.26173403473826,2.224591987178458,2.26856326513432,2.262847201060995,2.22235214806254,2.250257413717307,2.22841732775874,2.273745876961556,2.237837285847758,2.256169353643647,2.259898829019646,2.213523786932636,2.267727397409334,2.273468404835736,2.239464819708502,2.236500157471194,2.261742203491612,2.223453279194902,2.270009113627477,2.262124972720973,2.221758624576033,2.248833111699582,2.229704822475323,2.27355876930679,2.236719391867733,2.257705274105503,2.258955348779192,2.213588022056139,2.268508670020521,2.271749723922752,2.239960403035872,2.237034748592496,2.26109925042995,2.223535404355435,2.270524369053204,2.260877282539254,2.223614991007019
1008,0.01969774581543686,0.0202041197709316,0.01918410687796205,0.02001330966176322,0.01953804966133203,0.01946668793864998,0.02059836431989328,0.01926847103858791,0.01919815835316066,0.01990069272159781,0.02002879627289285,0.01942485586222976,0.020339901187469,0.01925866838068119,0.01940691878214456,0.02039475996423153,0.01966525419367823,0.02023454007912862,0.01917962648580641,0.01998849011603061,0.01957100794891514,0.01944682441984115,0.02059961624236948,0.01928560925493273,0.01917644138426789,0.0198963091655382,0.02005544010455233,0.01939613230236455,0.02035789096313613,0.01925508586468548,0.0193931009515081,0.02042330519286634,0.01968026178822055,0.02025134278666637,0.01914168449944217,0.02002634664247142,0.01955235440754811,0.01943958509990642,0.02062960944387279,0.0192510140267801,0.01913709299343319,0.01994625000941191,0.02002236541736623,0.0193948916094851,0.0203858943348803,0.01922321176012147,0.01940873554916543,0.02043613151374838,0.01971223631528972,0.02022144362832522,0.01914560152979887,0.02005179333489708,0.01951887168488529,0.01945998676232322,0.020627750057577,0.01923446398767192,0.01917167377532988,0.01993720123301756,0.02000940384714994,0.01941030377775269,0.0203815190082169,0.01921403345898378,0.01943545222650921,0.0203940130047999,2.252813042710152,2.212592288154218,2.29253303358059,2.226462681502867,2.264294701357642,2.271350238244855,2.184252728703624,2.287284891331196,2.292154464195109,2.236812155686899,2.227267349200751,2.2746941436038,2.202327045919657,2.28673458373692,2.274767823369335,2.197888018135857,2.25518285004397,2.21048131541867,2.292864485952912,2.228216662801232,2.2618898860201,2.272809422979655,2.184147161898354,2.28601941222621,2.293775941568085,2.237144988703466,2.225450771851813,2.276809816224054,2.201067019847659,2.287014585999921,2.275872779473668,2.195911664559597,2.25414408201032,2.209383849724671,2.295668119720025,2.225558008364081,2.263273572715593,2.273435540415452,2.182068967375902,2.288621927539746,2.296666428466162,2.233661773697196,2.227764802912076,2.276965476099793,2.199078231410635,2.289462911249494,2.274721243451117,2.195096184079998,2.251810200188409,2.211460365742391,2.295374314189401,2.223769586006685,2.265716540026296,2.271940044623763,2.182210967662204,2.289851076510119,2.294164894399502,2.234182304828237,2.228720204615334,2.275738681416679,2.199504407297919,2.290042366051405,2.272763553017921,2.197896495682311
1026,0.01958364482959234,0.02068079681828643,0.01870615848927565,0.02033160840870185,0.01934680901332167,0.01913272727497262,0.02145069894984898,0.01877266138887582,0.01869163587420867,0.02000064709039441,0.02024350195237704,0.01906911675665968,0.02097396961181133,0.01881434806578821,0.01908133586133268,0.02110703509640263,0.01953095547039221,0.02073221256807259,0.01869933485721616,0.02029016173978979,0.01939862650679164,0.01910273161880877,0.02145419694616837,0.01879740462188487,0.01865860547900812,0.01999162590207134,0.02028403744327856,0.01902483968383013,0.02100569625428505,0.01880743875604114,0.01905539331734117,0.02115725705027021,0.01955123507440421,0.02075654976872435,0.01864372629644103,0.02035185917378788,0.0193674865931473,0.01908624918100589,0.02150920069126763,0.0187434461845224,0.01860223366988424,0.02006941178538665,0.02022984441047781,0.01901963810866724,0.02105686501889113,0.01875588893880304,0.01907811071920663,0.02117562689596076,0.01960331445913421,0.02070575377148739,0.01864982412240437,0.020394197136809,0.01931505882026549,0.01911688109165907,0.02150487670980566,0.01871947291095734,0.01865111665710724,0.02006137258310191,0.02020695442187878,0.01904713586394306,0.02104283252442437,0.01874712792454334,0.01912005555458417,0.02110768080211703,2.263799139000591,2.177150667026579,2.33199470129635,2.20197060787847,2.280318700533504,2.300349821806155,2.123434757844828,2.329666419496795,2.334645439833338,2.230282903600716,2.211877243237848,2.304493092625879,2.155375302521426,2.324572833829695,2.303106052122557,2.145546600700142,2.267698925174745,2.173676916155967,2.332535843664742,2.204858148220108,2.276481005838819,2.302562887977247,2.123174617421569,2.327830974322779,2.337248276112554,2.231009486823237,2.209162300210444,2.30785755617039,2.15326354799795,2.325194404513064,2.305254943244226,2.142241336336606,2.266371829370428,2.172164376939171,2.336810801277613,2.200631152263941,2.278872306854323,2.304030497718602,2.11961219096471,2.332079772738437,2.34154283506815,2.225616667261766,2.212947527063065,2.308381466933695,2.149823295056559,2.329289918575249,2.30363672742257,2.141150655933278,2.262517176231094,2.175596179476838,2.336319940965412,2.197702174195853,2.28276068518865,2.301771462354774,2.119917873250267,2.333868729316335,2.337795876269402,2.225963526603623,2.214575443167225,2.306177682333885,2.150906183118972,2.32976568736132,2.300401868009319,2.145466059927726
1044,0.0191938336816986,0.02168510658752306,0.01785872941533294,0.02100340608632999,0.018908385393337,0.01836348724104591,0.02337575850807884,0.01777453003900286,0.01775207482536313,0.02009592601748999,0.02060416116099498,0.01835825060669503,0.02239692228142799,0.01789770077212902,0.01830753571982424,0.02271821927833352,0.01910874781060016,0.02177832522665767,0.01784773344975357,0.02093021662985505,0.01898837135317215,0.0183230603649568,0.02338524769842518,0.01780437062841224,0.01770169277845221,0.02007436737535796,0.02066621860517984,0.01829183852675878,0.02245626066585902,0.01788101943083838,0.01825837698672798,0.02281414190881188,0.01912922800382699,0.02181390710613184,0.01776939175722634,0.02103363813719699,0.01893381473311883,0.01828532228010748,0.02349429622932886,0.01772215208675528,0.01762639727888289,0.02019634400600957,0.02057250878648384,0.01827684087276799,0.02255517004201328,0.0178011086669897,0.0182837892720847,0.02284120842322589,0.01921361659822239,0.02172137996500902,0.01777942156626617,0.0211082507520293,0.01885321682641959,0.01832642269035191,0.02348359925600504,0.01769331161719035,0.01769585772187512,0.02019644148637488,0.02053337631511487,0.01832228571799554,0.02251949811757998,0.01779916328639953,0.01835223419860057,0.02272124782957283,2.303345106586007,2.106203299109175,2.405621549076589,2.152491507088345,2.32060661372088,2.373315605715327,1.99755879868411,2.423530370760763,2.419267520914877,2.22719676508387,2.187524111151346,2.367206566219421,2.056755286258472,2.411563979951848,2.378645831633293,2.035840028556628,2.309967534364691,2.100285050865248,2.406612515659122,2.157412825180969,2.314447428924902,2.376336226731401,1.996961626524969,2.421387495962915,2.423720986484815,2.229011016960246,2.183498117042406,2.372592280944143,2.053191761653732,2.413379142460136,2.383183006893356,2.03018084445529,2.308933962759562,2.098266693322888,2.413072632256636,2.150663357127757,2.318980065028563,2.380083409167312,1.990795900872066,2.428611615368806,2.429810840060348,2.220574509066475,2.19000814895849,2.374168725930731,2.047215595297031,2.420342200421072,2.381610325701786,2.028775900795466,2.302366436109073,2.10413453076905,2.41215371735766,2.145695374095712,2.325210587843418,2.377004250116071,1.991447279224784,2.43069218402575,2.423832363011695,2.220100480592208,2.192677369881987,2.370339903500837,2.049544255947588,2.4199405948453,2.375670041541904,2.035632067692259
1062,0.01780233638959635,0.02402702979099115,0.01644658860516572,0.02248682928050948,0.017715971911962,0.0164456823196307,0.02862585095387511,0.01564310112427176,0.01601777005372155,0.01990751950186876,0.02113252072795718,0.01694785099128356,0.02610059099295783,0.01579619682476965,0.01621712241010673,0.02700856833699909,0.01766744030032972,0.02421938691074913,0.01642658160470677,0.02234404398134948,0.01783420348300137,0.01640525033239057,0.02865503516242187,0.01566046169324368,0.01593657872025875,0.01985108555328718,0.02122782016949975,0.01685262333937899,0.02623083418729994,0.01574892739572865,0.01612127008184182,0.02723127897070393,0.01766408827347632,0.024276035268071,0.01632335375482118,0.02252991588868236,0.01773017787651203,0.0163150147737743,0.02892177767176144,0.01553629699531733,0.01585163477432093,0.02004229969426571,0.02105299109594099,0.01681017941693864,0.02645461648600231,0.01563086351281206,0.01612642551224918,0.02727781732757239,0.01779805874186419,0.02408432599254625,0.01634194447932371,0.0226755688200843,0.01761170545166027,0.01635599760139854,0.0288904422139365,0.0155200660106837,0.01595477605295033,0.02007304193909938,0.02098742550544308,0.0168797062166588,0.02635832594249284,0.01565782340855697,0.01624323695413592,0.02701909132301085,2.464741395860126,1.956470597276497,2.54083141584055,2.051050896876515,2.451089238679446,2.599353340357716,1.721311051758463,2.680976468379747,2.60562922544074,2.25791389351243,2.156675153448182,2.509337524348088,1.838017047384997,2.66976757973085,2.638849153475013,1.79239201385361,2.477423658838229,1.946002477601253,2.543120168790256,2.059843217747775,2.440717861792705,2.602317211827472,1.720038285518354,2.680975212443274,2.615065910565209,2.262971733038114,2.150756507863903,2.518335239654033,1.831871177888446,2.676964457144504,2.651036697647443,1.782393801920743,2.479728509050631,1.943232467164391,2.552801324265461,2.048832442343398,2.451305338674381,2.614277016468255,1.709188454880436,2.695900135737099,2.622571740674993,2.249247188239934,2.162834548932516,2.523784500762327,1.821355853203841,2.690717892214092,2.652756984250435,1.780530715603011,2.467102744441517,1.953635409039617,2.550635234635594,2.039997336050723,2.461796809582272,2.611232081049068,1.710515200210555,2.695797888260643,2.610980414220671,2.24583567451429,2.167122068910629,2.51699404193717,1.826110116866475,2.685381890716696,2.638654367969625,1.791829144399778
1080,0.01306088888557152,0.03119709088577826,0.01420550001810461,0.02633453329394847,0.01391665374246824,0.01134926094446924,0.05125024357673114,0.01050674901649566,0.01239511688659844,0.01813075192059028,0.02154587703426141,0.0139178104458198,0.03991527824443754,0.0104538453592087,0.01049490635090251,0.04418262003840651,0.01287351476323268,0.0317197278325051,0.01415805552628459,0.02599811914677201,0.01406830680688758,0.01133728856299342,0.05139131976180603,0.0104713370386104,0.01224155012711078,0.01798284302599447,0.02168970977082659,0.01378700697877385,0.04035880057421894,0.01034162395952624,0.01033552608452941,0.04503467813541646,0.01279091816919294,0.03185363760253246,0.01403183589081416,0.02639797371269706,0.01386133823278846,0.01114585775422808,0.05254051856257881,0.01029314987207241,0.01218379706925565,0.01826770276803801,0.02133142335941035,0.01365874257318325,0.04113475529384582,0.01018969393227484,0.01028180299157359,0.04518184751895203,0.01297566489354662,0.03133077922733431,0.01407659839214733,0.02674349549809114,0.01371145102346996,0.01115858177843944,0.05239148371330565,0.01032834947327854,0.01235963146797698,0.01839170513983446,0.02122396168840881,0.0137598854288764,0.04075008356818997,0.01028483188196959,0.01045516405407031,0.04425418914496398,3.368966002155206,1.605569786089396,2.813675074444553,1.825067985343485,3.104583556102299,3.748895363342893,1.115702240441275,3.974879729610516,3.268796966477172,2.491249007840401,2.152814374360794,2.964480423821147,1.334157916563862,4.038716532658666,4.110837921838307,1.23748961756712,3.407468332784212,1.587464625594095,2.822098631284659,1.841336264980953,3.081313192908247,3.746642279262538,1.113599862471129,3.995686933959207,3.305946705390317,2.508653996902141,2.14419313008379,2.984593001197375,1.324153965468038,4.084853003787331,4.17135634583314,1.221513727301484,3.433990869158543,1.582934126993403,2.837894196783408,1.822618031252071,3.121938376754144,3.810284335804049,1.097134344595704,4.05770380546354,3.310999732325021,2.482595981338544,2.169936200694309,3.012226573424921,1.307102504760258,4.136731224954903,4.20035479463606,1.218895775186723,3.395479648819301,1.600917698022639,2.829777221825723,1.806340004713336,3.145547897048283,3.812310854244496,1.099260479711436,4.03655879760137,3.270080888236651,2.467105055486065,2.176862041360898,2.995690547653178,1.315772783314394,4.093325717581136,4.136431009930685,1.235940882309642
